OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. RUBEN J. KIHUEN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,56.23
2018 HON. RUBEN J. KIHUEN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11025.85
2018 HON. RUBEN J. KIHUEN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,206969.44
2018 HON. RUBEN J. KIHUEN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,296.3
2018 HON. RUBEN J. KIHUEN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16992.85
2018 HON. RUBEN J. KIHUEN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,674.27
2018 HON. RUBEN J. KIHUEN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8632.52
2018 HON. RYAN A. COSTELLO,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,882
2018 HON. RYAN A. COSTELLO,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3139.71
2018 HON. RYAN A. COSTELLO,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5695
2018 HON. RYAN A. COSTELLO,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,224015.58
2018 HON. RYAN A. COSTELLO,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1234.62
2018 HON. RYAN A. COSTELLO,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19860.46
2018 HON. RYAN A. COSTELLO,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2193.08
2018 HON. RYAN A. COSTELLO,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1485.55
2018 HON. SALUD O. CARBAJAL,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,600
2018 HON. SALUD O. CARBAJAL,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,15006.25
2018 HON. SALUD O. CARBAJAL,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8631.37
2018 HON. SALUD O. CARBAJAL,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,239961.18
2018 HON. SALUD O. CARBAJAL,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3039.52
2018 HON. SALUD O. CARBAJAL,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18398.86
2018 HON. SALUD O. CARBAJAL,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2504.05
2018 HON. SALUD O. CARBAJAL,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17081.65
2018 HON. SAM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1542.78
2018 HON. SAM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,16266.12
2018 HON. SAM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23280
2018 HON. SAM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,218975.77
2018 HON. SAM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6107.65
2018 HON. SAM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,6399.2
2018 HON. SAM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2359.86
2018 HON. SAM GRAVES,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9932.47
2018 HON. SAM JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176
2018 HON. SAM JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,392.33
2018 HON. SAM JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10011.01
2018 HON. SAM JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,254444.93
2018 HON. SAM JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,200
2018 HON. SAM JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14074.09
2018 HON. SAM JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4136.89
2018 HON. SAM JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19189.86
2018 HON. SANDER M. LEVIN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1191
2018 HON. SANDER M. LEVIN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,30.17
2018 HON. SANDER M. LEVIN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3590
2018 HON. SANDER M. LEVIN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,267400.38
2018 HON. SANDER M. LEVIN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,104.6
2018 HON. SANDER M. LEVIN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19631.1
2018 HON. SANDER M. LEVIN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1733.25
2018 HON. SANDER M. LEVIN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4253.64
2018 HON. SANFORD D. BISHOP  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1489.64
2018 HON. SANFORD D. BISHOP  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-0.73
2018 HON. SANFORD D. BISHOP  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8070
2018 HON. SANFORD D. BISHOP  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,229535.31
2018 HON. SANFORD D. BISHOP  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1391.95
2018 HON. SANFORD D. BISHOP  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21801.04
2018 HON. SANFORD D. BISHOP  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4519.5
2018 HON. SANFORD D. BISHOP  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12180.96
2018 HON. SCOTT DESJARLAIS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1536.48
2018 HON. SCOTT DESJARLAIS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,119.11
2018 HON. SCOTT DESJARLAIS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5139.65
2018 HON. SCOTT DESJARLAIS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,174079.19
2018 HON. SCOTT DESJARLAIS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,99.85
2018 HON. SCOTT DESJARLAIS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16987.76
2018 HON. SCOTT DESJARLAIS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3466.99
2018 HON. SCOTT DESJARLAIS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13792.66
2018 HON. SCOTT H. PETERS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,822.99
2018 HON. SCOTT H. PETERS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,428.95
2018 HON. SCOTT H. PETERS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9445
2018 HON. SCOTT H. PETERS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,221855.15
2018 HON. SCOTT H. PETERS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,614.77
2018 HON. SCOTT H. PETERS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19238.37
2018 HON. SCOTT H. PETERS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1957.05
2018 HON. SCOTT H. PETERS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18485.45
2018 HON. SCOTT PERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,787.59
2018 HON. SCOTT PERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,294.82
2018 HON. SCOTT PERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8548.47
2018 HON. SCOTT PERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,221883.61
2018 HON. SCOTT PERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,86.3
2018 HON. SCOTT PERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,27550.57
2018 HON. SCOTT PERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2930.69
2018 HON. SCOTT PERRY,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,544.79
2018 HON. SCOTT R. TIPTON,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1216.99
2018 HON. SCOTT R. TIPTON,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1839.25
2018 HON. SCOTT R. TIPTON,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10005
2018 HON. SCOTT R. TIPTON,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,205494.48
2018 HON. SCOTT R. TIPTON,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,127.32
2018 HON. SCOTT R. TIPTON,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16666.38
2018 HON. SCOTT R. TIPTON,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2184.15
2018 HON. SCOTT R. TIPTON,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9150.03
2018 HON. SCOTT TAYLOR,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1522.55
2018 HON. SCOTT TAYLOR,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,625.11
2018 HON. SCOTT TAYLOR,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. SCOTT TAYLOR,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222672.23
2018 HON. SCOTT TAYLOR,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11146.59
2018 HON. SCOTT TAYLOR,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15114.58
2018 HON. SCOTT TAYLOR,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2278.32
2018 HON. SCOTT TAYLOR,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2582.91
2018 HON. SEAN P. DUFFY,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1956
2018 HON. SEAN P. DUFFY,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,857.69
2018 HON. SEAN P. DUFFY,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8867.14
2018 HON. SEAN P. DUFFY,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,217071.8
2018 HON. SEAN P. DUFFY,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2093.97
2018 HON. SEAN P. DUFFY,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14816.88
2018 HON. SEAN P. DUFFY,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4669.8
2018 HON. SEAN P. DUFFY,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12120.71
2018 HON. SEAN PATRICK MALONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,331.81
2018 HON. SEAN PATRICK MALONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4809.54
2018 HON. SEAN PATRICK MALONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222852.81
2018 HON. SEAN PATRICK MALONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,84.21
2018 HON. SEAN PATRICK MALONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18803.96
2018 HON. SEAN PATRICK MALONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4068.78
2018 HON. SEAN PATRICK MALONEY,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9866.89
2018 HON. SETH MOULTON,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,732
2018 HON. SETH MOULTON,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,550.7
2018 HON. SETH MOULTON,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7284.44
2018 HON. SETH MOULTON,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,235453.23
2018 HON. SETH MOULTON,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,280.71
2018 HON. SETH MOULTON,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15232.64
2018 HON. SETH MOULTON,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2599.5
2018 HON. SETH MOULTON,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7066.79
2018 HON. SHEILA JACKSON LEE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,837
2018 HON. SHEILA JACKSON LEE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,37.21
2018 HON. SHEILA JACKSON LEE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28461.45
2018 HON. SHEILA JACKSON LEE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,181485.04
2018 HON. SHEILA JACKSON LEE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2239.41
2018 HON. SHEILA JACKSON LEE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36356.55
2018 HON. SHEILA JACKSON LEE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9616.91
2018 HON. SHEILA JACKSON LEE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,28014.38
2018 HON. STACEY PLASKETT,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1377
2018 HON. STACEY PLASKETT,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,82.15
2018 HON. STACEY PLASKETT,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12721.25
2018 HON. STACEY PLASKETT,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,191779.93
2018 HON. STACEY PLASKETT,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,459.52
2018 HON. STACEY PLASKETT,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20776.83
2018 HON. STACEY PLASKETT,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2906.82
2018 HON. STACEY PLASKETT,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14213.09
2018 HON. STENY H. HOYER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,681
2018 HON. STENY H. HOYER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-108.89
2018 HON. STENY H. HOYER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15044.88
2018 HON. STENY H. HOYER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,240728.25
2018 HON. STENY H. HOYER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,105.5
2018 HON. STENY H. HOYER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34223.25
2018 HON. STENY H. HOYER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2513.25
2018 HON. STENY H. HOYER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,293.87
2018 HON. STEPHANIE N. MURPHY,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1839.78
2018 HON. STEPHANIE N. MURPHY,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10388.38
2018 HON. STEPHANIE N. MURPHY,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8220
2018 HON. STEPHANIE N. MURPHY,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,206408.32
2018 HON. STEPHANIE N. MURPHY,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16397.17
2018 HON. STEPHANIE N. MURPHY,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34658.99
2018 HON. STEPHANIE N. MURPHY,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4481.62
2018 HON. STEPHANIE N. MURPHY,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4425.39
2018 HON. STEPHEN F. LYNCH,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,243
2018 HON. STEPHEN F. LYNCH,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-28.88
2018 HON. STEPHEN F. LYNCH,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3720
2018 HON. STEPHEN F. LYNCH,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250398.4
2018 HON. STEPHEN F. LYNCH,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,195
2018 HON. STEPHEN F. LYNCH,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25453.29
2018 HON. STEPHEN F. LYNCH,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1839.23
2018 HON. STEPHEN F. LYNCH,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,821.21
2018 HON. STEPHEN KNIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,797.61
2018 HON. STEPHEN KNIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,242.43
2018 HON. STEPHEN KNIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12020
2018 HON. STEPHEN KNIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,198405.5
2018 HON. STEPHEN KNIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,74.95
2018 HON. STEPHEN KNIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20076.12
2018 HON. STEPHEN KNIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3911.09
2018 HON. STEPHEN KNIGHT,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7529.6
2018 HON. STEVAN PEARCE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,894.99
2018 HON. STEVAN PEARCE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,211.14
2018 HON. STEVAN PEARCE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7950
2018 HON. STEVAN PEARCE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215892.72
2018 HON. STEVAN PEARCE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1708.03
2018 HON. STEVAN PEARCE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14921.1
2018 HON. STEVAN PEARCE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3504.12
2018 HON. STEVAN PEARCE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31143.25
2018 HON. STEVE CHABOT,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,597.89
2018 HON. STEVE CHABOT,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,479.53
2018 HON. STEVE CHABOT,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3980.24
2018 HON. STEVE CHABOT,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,211161.41
2018 HON. STEVE CHABOT,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,808.76
2018 HON. STEVE CHABOT,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,29746.9
2018 HON. STEVE CHABOT,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1531.75
2018 HON. STEVE CHABOT,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4016.14
2018 HON. STEVE COHEN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,614.8
2018 HON. STEVE COHEN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1224.64
2018 HON. STEVE COHEN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7537.6
2018 HON. STEVE COHEN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250923.51
2018 HON. STEVE COHEN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,198.5
2018 HON. STEVE COHEN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21821.39
2018 HON. STEVE COHEN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1183.07
2018 HON. STEVE COHEN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5816.95
2018 HON. STEVE KING,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4118.08
2018 HON. STEVE KING,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,112.45
2018 HON. STEVE KING,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6147.93
2018 HON. STEVE KING,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,236779.76
2018 HON. STEVE KING,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,306.65
2018 HON. STEVE KING,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13639.58
2018 HON. STEVE KING,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3964.93
2018 HON. STEVE KING,Q1,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,10
2018 HON. STEVE KING,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8200.31
2018 HON. STEVE RUSSELL,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,227.25
2018 HON. STEVE RUSSELL,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-57.77
2018 HON. STEVE RUSSELL,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,1500
2018 HON. STEVE RUSSELL,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,227912.15
2018 HON. STEVE RUSSELL,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,130.55
2018 HON. STEVE RUSSELL,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10306.68
2018 HON. STEVE RUSSELL,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2093.59
2018 HON. STEVE RUSSELL,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5030.28
2018 HON. STEVE SCALISE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,588
2018 HON. STEVE SCALISE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-1.05
2018 HON. STEVE SCALISE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7490
2018 HON. STEVE SCALISE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,203256.59
2018 HON. STEVE SCALISE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,124.34
2018 HON. STEVE SCALISE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23758.18
2018 HON. STEVE SCALISE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9596.14
2018 HON. STEVE SCALISE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11640.75
2018 HON. STEVE STIVERS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2691.63
2018 HON. STEVE STIVERS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10508.39
2018 HON. STEVE STIVERS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4930
2018 HON. STEVE STIVERS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,177813.26
2018 HON. STEVE STIVERS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11251.85
2018 HON. STEVE STIVERS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17428.33
2018 HON. STEVE STIVERS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4769.35
2018 HON. STEVE STIVERS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8646.07
2018 HON. STEVE WOMACK,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,362
2018 HON. STEVE WOMACK,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,928.43
2018 HON. STEVE WOMACK,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9278.28
2018 HON. STEVE WOMACK,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,230158.86
2018 HON. STEVE WOMACK,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1415.33
